,County,WRIA Number,Site,Lab Sample Number,Collect Date,Parameter,Dominance,loc_idx,geometry
11524,Klickitat,29.0,Rowland,L58170-1,06/18/2013,Ceratium sp.,Present,236,POINT (-121.381188 45.70848400000001)
11525,Klickitat,29.0,Rowland,L58170-1,06/18/2013,Cryptomonas sp.,Present,236,POINT (-121.381188 45.70848400000001)
11526,Klickitat,29.0,Rowland,L58170-1,06/18/2013,Elakatothrix sp.,Present,236,POINT (-121.381188 45.70848400000001)
11527,Klickitat,29.0,Rowland,L58170-1,06/18/2013,Fragilaria sp.,Present,236,POINT (-121.381188 45.70848400000001)
11528,Klickitat,29.0,Rowland,L58170-1,06/18/2013,Oocystis sp.,Present,236,POINT (-121.381188 45.70848400000001)
11529,Klickitat,29.0,Rowland,L58170-1,06/18/2013,Staurastrum sp.,Present,236,POINT (-121.381188 45.70848400000001)
11530,Klickitat,29.0,Rowland,L58170-1,06/18/2013,Stephanodiscus sp.,Present,236,POINT (-121.381188 45.70848400000001)
11531,Klickitat,29.0,Rowland,L58170-1,06/18/2013,Synedra sp.,Present,236,POINT (-121.381188 45.70848400000001)
11532,Klickitat,29.0,Rowland,L58170-1,06/18/2013,Unicellular Green 1-3 microns,Present,236,POINT (-121.381188 45.70848400000001)
11533,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Anabaena: trichome irregularly twisted,Present,236,POINT (-121.381188 45.70848400000001)
11534,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Anabaena: trichome irregularly twisted,Present,236,POINT (-121.381188 45.70848400000001)
11535,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Anabaena: trichome regularly coiled,Present,236,POINT (-121.381188 45.70848400000001)
11536,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Anabaena: trichome straight,Dominant,236,POINT (-121.381188 45.70848400000001)
11537,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Aphanizomenon sp.,Present,236,POINT (-121.381188 45.70848400000001)
11538,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Aphanizomenon sp.,Present,236,POINT (-121.381188 45.70848400000001)
11539,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Arthrodesmus sp.,Present,236,POINT (-121.381188 45.70848400000001)
11540,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Asterionella,Present,236,POINT (-121.381188 45.70848400000001)
11541,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Aulacoseira sp.,Dominant,236,POINT (-121.381188 45.70848400000001)
11542,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Aulacoseira sp.,Present,236,POINT (-121.381188 45.70848400000001)
11543,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Ceratium sp.,Present,236,POINT (-121.381188 45.70848400000001)
11544,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Closteriopsis sp.,Present,236,POINT (-121.381188 45.70848400000001)
11545,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Fragilaria sp.,Subdominant,236,POINT (-121.381188 45.70848400000001)
11546,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Fragilaria sp.,Subdominant,236,POINT (-121.381188 45.70848400000001)
11547,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Microcystis sp.,Present,236,POINT (-121.381188 45.70848400000001)
11548,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Pediastrum sp.,Present,236,POINT (-121.381188 45.70848400000001)
11549,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Staurastrum sp.,Present,236,POINT (-121.381188 45.70848400000001)
11550,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Stephanodiscus sp.,Present,236,POINT (-121.381188 45.70848400000001)
11551,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Stephanodiscus sp.,Present,236,POINT (-121.381188 45.70848400000001)
11552,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Synedra sp.,Present,236,POINT (-121.381188 45.70848400000001)
11553,Klickitat,29.0,Rowland,L54306-1,09/28/2011,Unicellular Green 4-7 microns,Present,236,POINT (-121.381188 45.70848400000001)
11554,Klickitat,29.0,Rowland,L54306-2,09/28/2011,Woronichinia sp.,Present,236,POINT (-121.381188 45.70848400000001)
11555,Klickitat,29.0,Rowland,L48933-1,08/24/2009,Anabaena: trichome irregularly twisted,Dominant,236,POINT (-121.381188 45.70848400000001)
11556,Klickitat,29.0,Rowland,L48933-1,08/24/2009,Anabaena: trichome regularly coiled,Present,236,POINT (-121.381188 45.70848400000001)
11557,Klickitat,29.0,Rowland,L48933-1,08/24/2009,Anabaena: trichome straight,Present,236,POINT (-121.381188 45.70848400000001)
11558,Klickitat,29.0,Rowland,L48933-1,08/24/2009,Aphanizomenon sp.,Subdominant,236,POINT (-121.381188 45.70848400000001)
11559,Klickitat,29.0,Rowland,L48933-1,08/24/2009,Aulacoseira sp.,Present,236,POINT (-121.381188 45.70848400000001)
11560,Klickitat,29.0,Rowland,L48933-1,08/24/2009,Fragilaria sp.,Present,236,POINT (-121.381188 45.70848400000001)
11561,Klickitat,30.0,Spearfish,L68588-2,09/06/2017,Anabaena: trichome irregularly twisted,Subdominant,257,POINT (-121.1308 45.62816)
11562,Klickitat,30.0,Spearfish,L68588-2,09/06/2017,Anabaena: trichome regularly coiled,Present,257,POINT (-121.1308 45.62816)
11563,Klickitat,30.0,Spearfish,L68588-2,09/06/2017,Aphanizomenon sp.,Present,257,POINT (-121.1308 45.62816)
11564,Klickitat,30.0,Spearfish,L68588-2,09/06/2017,Ceratium sp.,Dominant,257,POINT (-121.1308 45.62816)
11565,Klickitat,30.0,Spearfish,L68588-2,09/06/2017,Epithemia sp.,Present,257,POINT (-121.1308 45.62816)
11566,Klickitat,30.0,Spearfish,L68588-2,09/06/2017,Micractinium sp.,Present,257,POINT (-121.1308 45.62816)
11567,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Anabaena: trichome irregularly twisted,Present,255,POINT (-122.8422 46.4328)
11568,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Anabaena: trichome regularly coiled,Present,255,POINT (-122.8422 46.4328)
11569,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Asterionella,Present,255,POINT (-122.8422 46.4328)
11570,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Botryococcus sp.,Present,255,POINT (-122.8422 46.4328)
11571,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Fragilaria sp.,Present,255,POINT (-122.8422 46.4328)
11572,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Oscillatoria sp.,Dominant,255,POINT (-122.8422 46.4328)
11573,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Staurastrum sp.,Present,255,POINT (-122.8422 46.4328)
11574,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Synedra sp.,Present,255,POINT (-122.8422 46.4328)
11575,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Undetermined Pennate Diatom,Present,255,POINT (-122.8422 46.4328)
11576,Lewis,26.0,South County Pond,L51307-1,07/20/2010,Woronichinia sp.,Subdominant,255,POINT (-122.8422 46.4328)
11577,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Anabaena: trichome straight,Present,255,POINT (-122.8422 46.4328)
11578,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Anacystis sp.,Present,255,POINT (-122.8422 46.4328)
11579,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Aphanizomenon sp.,Present,255,POINT (-122.8422 46.4328)
11580,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Asterionella,Subdominant,255,POINT (-122.8422 46.4328)
11581,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Aulacoseira sp.,Present,255,POINT (-122.8422 46.4328)
11582,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Ceratium sp.,Present,255,POINT (-122.8422 46.4328)
11583,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Cryptomonas sp.,Present,255,POINT (-122.8422 46.4328)
11584,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Elakatothrix sp.,Present,255,POINT (-122.8422 46.4328)
11585,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Eudorina sp.,Present,255,POINT (-122.8422 46.4328)
11586,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Euglena sp.,Present,255,POINT (-122.8422 46.4328)
11587,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Fragilaria sp.,Dominant,255,POINT (-122.8422 46.4328)
11588,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Oocystis sp.,Present,255,POINT (-122.8422 46.4328)
11589,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Sphaerocystis sp.,Present,255,POINT (-122.8422 46.4328)
11590,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Staurastrum sp.,Present,255,POINT (-122.8422 46.4328)
11591,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Stephanodiscus sp.,Present,255,POINT (-122.8422 46.4328)
11592,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Synedra sp.,Present,255,POINT (-122.8422 46.4328)
11593,Lewis,26.0,South County Pond,L49372-1,10/13/2009,Trachelomonas sp.,Present,255,POINT (-122.8422 46.4328)
11594,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Anabaena: trichome irregularly twisted,Present,255,POINT (-122.8422 46.4328)
11595,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Anabaena: trichome straight,Present,255,POINT (-122.8422 46.4328)
11596,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Asterionella,Present,255,POINT (-122.8422 46.4328)
11597,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Aulacoseira sp.,Present,255,POINT (-122.8422 46.4328)
11598,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Botryococcus sp.,Present,255,POINT (-122.8422 46.4328)
11599,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Ceratium sp.,Present,255,POINT (-122.8422 46.4328)
11600,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Chroococcus sp.,Present,255,POINT (-122.8422 46.4328)
11601,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Crucigenia sp.,Present,255,POINT (-122.8422 46.4328)
11602,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Cryptomonas sp.,Present,255,POINT (-122.8422 46.4328)
11603,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Fragilaria sp.,Subdominant,255,POINT (-122.8422 46.4328)
11604,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Gyrosigma sp.,Present,255,POINT (-122.8422 46.4328)
11605,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Mallomonas sp.,Present,255,POINT (-122.8422 46.4328)
11606,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Oocystis sp.,Present,255,POINT (-122.8422 46.4328)
11607,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Oscillatoria sp.,Dominant,255,POINT (-122.8422 46.4328)
11608,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Staurastrum sp.,Present,255,POINT (-122.8422 46.4328)
11609,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Stephanodiscus sp.,Present,255,POINT (-122.8422 46.4328)
11610,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Trachelomonas sp.,Present,255,POINT (-122.8422 46.4328)
11611,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Unicellular Green 4-7 microns,Present,255,POINT (-122.8422 46.4328)
11612,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Unidentified Diatom,Present,255,POINT (-122.8422 46.4328)
11613,Lewis,26.0,South County Pond,L48662-1,07/23/2009,Woronichinia sp.,Present,255,POINT (-122.8422 46.4328)
11614,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Anacystis sp.,Present,255,POINT (-122.8422 46.4328)
11615,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Arthrospira sp.,Present,255,POINT (-122.8422 46.4328)
11616,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Ceratium sp.,Subdominant,255,POINT (-122.8422 46.4328)
11617,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Chroococcus sp.,Present,255,POINT (-122.8422 46.4328)
11618,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Coelosphaerium sp.,Dominant,255,POINT (-122.8422 46.4328)
11619,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Cryptomonas sp.,Present,255,POINT (-122.8422 46.4328)
11620,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Cyclotella sp.,Present,255,POINT (-122.8422 46.4328)
11621,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Eudorina sp.,Present,255,POINT (-122.8422 46.4328)
11622,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Fragilaria sp.,Present,255,POINT (-122.8422 46.4328)
11623,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Gloeocapsa sp.,Present,255,POINT (-122.8422 46.4328)
11624,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Gloeocystis sp.,Present,255,POINT (-122.8422 46.4328)
11625,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Lyngbya sp.,Present,255,POINT (-122.8422 46.4328)
11626,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Melosira sp.,Present,255,POINT (-122.8422 46.4328)
11627,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Microcystis sp.,Present,255,POINT (-122.8422 46.4328)
11628,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Nephrocytium sp.,Present,255,POINT (-122.8422 46.4328)
11629,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Oocystis sp.,Present,255,POINT (-122.8422 46.4328)
11630,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Oscillatoria sp.,Present,255,POINT (-122.8422 46.4328)
11631,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Schroederia sp.,Present,255,POINT (-122.8422 46.4328)
11632,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Staurastrum sp.,Present,255,POINT (-122.8422 46.4328)
11633,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Stephanodiscus sp.,Present,255,POINT (-122.8422 46.4328)
11634,Lewis,26.0,South County Pond,L43963-1,09/19/2007,Trachelomonas sp.,Present,255,POINT (-122.8422 46.4328)
11635,Lewis,26.0,South County Pond,L43222-1,07/12/2007,Anabaena sp.,Present,255,POINT (-122.8422 46.4328)
11636,Lewis,26.0,South County Pond,L43222-1,07/12/2007,Oscillatoria sp.,Subdominant,255,POINT (-122.8422 46.4328)
11637,Lewis,26.0,Walupt,L46762-1,10/13/2008,Aphanizomenon sp.,Present,288,POINT (-121.46317 46.417022)
11638,Lewis,26.0,Walupt,L46762-1,10/13/2008,Asterionella,Present,288,POINT (-121.46317 46.417022)
11639,Lewis,26.0,Walupt,L46762-1,10/13/2008,Aulacoseira sp.,Subdominant,288,POINT (-121.46317 46.417022)
11640,Lewis,26.0,Walupt,L46762-1,10/13/2008,Botryococcus sp.,Present,288,POINT (-121.46317 46.417022)
11641,Lewis,26.0,Walupt,L46762-1,10/13/2008,Ceratium sp.,Present,288,POINT (-121.46317 46.417022)
11642,Lewis,26.0,Walupt,L46762-1,10/13/2008,Cyclotella sp.,Present,288,POINT (-121.46317 46.417022)
11643,Lewis,26.0,Walupt,L46762-1,10/13/2008,Dinobryon sp.,Dominant,288,POINT (-121.46317 46.417022)
11644,Lewis,26.0,Walupt,L46762-1,10/13/2008,Fragilaria sp.,Present,288,POINT (-121.46317 46.417022)
11645,Lewis,26.0,Walupt,L46762-1,10/13/2008,Oocystis sp.,Present,288,POINT (-121.46317 46.417022)
11646,Lewis,26.0,Walupt,L46762-1,10/13/2008,Schroederia sp.,Present,288,POINT (-121.46317 46.417022)
11647,Lewis,26.0,Walupt,L46762-1,10/13/2008,Sphaerocystis sp.,Present,288,POINT (-121.46317 46.417022)
11648,Lewis,26.0,Walupt,L46762-1,10/13/2008,Staurastrum sp.,Present,288,POINT (-121.46317 46.417022)
11649,Lewis,26.0,Walupt,L46762-1,10/13/2008,Synedra sp.,Present,288,POINT (-121.46317 46.417022)
11650,Lewis,26.0,Walupt,L46762-1,10/13/2008,Trachelomonas sp.,Present,288,POINT (-121.46317 46.417022)
11651,Lewis,26.0,Walupt,L46762-1,10/13/2008,Unicellular Green 4-7 microns,Present,288,POINT (-121.46317 46.417022)
11652,Lewis,26.0,Walupt,L46762-1,10/13/2008,Unidentified Diatom,Present,288,POINT (-121.46317 46.417022)
11653,Lewis,26.0,Walupt,L46762-1,10/13/2008,Woronichinia sp.,Present,288,POINT (-121.46317 46.417022)
11654,Lewis,26.0,Walupt,L46498-1,09/08/2008,Amphora sp.,Present,288,POINT (-121.46317 46.417022)
11655,Lewis,26.0,Walupt,L46498-1,09/08/2008,Anabaena: trichome irregularly twisted,Present,288,POINT (-121.46317 46.417022)
11656,Lewis,26.0,Walupt,L46498-1,09/08/2008,Anacystis sp.,Present,288,POINT (-121.46317 46.417022)
11657,Lewis,26.0,Walupt,L46498-1,09/08/2008,Asterionella,Present,288,POINT (-121.46317 46.417022)
11658,Lewis,26.0,Walupt,L46498-1,09/08/2008,Aulacoseira sp.,Subdominant,288,POINT (-121.46317 46.417022)
11659,Lewis,26.0,Walupt,L46498-1,09/08/2008,Ceratium sp.,Present,288,POINT (-121.46317 46.417022)
11660,Lewis,26.0,Walupt,L46498-1,09/08/2008,Cocconeis sp.,Present,288,POINT (-121.46317 46.417022)
11661,Lewis,26.0,Walupt,L46498-1,09/08/2008,Cyclotella sp.,Present,288,POINT (-121.46317 46.417022)
11662,Lewis,26.0,Walupt,L46498-1,09/08/2008,Cymbella sp.,Present,288,POINT (-121.46317 46.417022)
11663,Lewis,26.0,Walupt,L46498-1,09/08/2008,Dinobryon sp.,Present,288,POINT (-121.46317 46.417022)
11664,Lewis,26.0,Walupt,L46498-1,09/08/2008,Elakatothrix sp.,Present,288,POINT (-121.46317 46.417022)
11665,Lewis,26.0,Walupt,L46498-1,09/08/2008,Eudorina sp.,Present,288,POINT (-121.46317 46.417022)
11666,Lewis,26.0,Walupt,L46498-1,09/08/2008,Fragilaria sp.,Present,288,POINT (-121.46317 46.417022)
11667,Lewis,26.0,Walupt,L46498-1,09/08/2008,Navicula sp.,Present,288,POINT (-121.46317 46.417022)
11668,Lewis,26.0,Walupt,L46498-1,09/08/2008,Nephrocytium sp.,Present,288,POINT (-121.46317 46.417022)
11669,Lewis,26.0,Walupt,L46498-1,09/08/2008,Oocystis sp.,Present,288,POINT (-121.46317 46.417022)
11670,Lewis,26.0,Walupt,L46498-1,09/08/2008,Oscillatoria sp.,Dominant,288,POINT (-121.46317 46.417022)
11671,Lewis,26.0,Walupt,L46498-1,09/08/2008,Sphaerocystis sp.,Present,288,POINT (-121.46317 46.417022)
11672,Lewis,26.0,Walupt,L46498-1,09/08/2008,Spirogyra sp.,Present,288,POINT (-121.46317 46.417022)
11673,Lewis,26.0,Walupt,L46498-1,09/08/2008,Staurastrum sp.,Present,288,POINT (-121.46317 46.417022)
11674,Lewis,26.0,Walupt,L46498-1,09/08/2008,Stephanodiscus sp.,Present,288,POINT (-121.46317 46.417022)
11675,Lewis,26.0,Walupt,L46498-1,09/08/2008,Surirella sp.,Present,288,POINT (-121.46317 46.417022)
11676,Lewis,26.0,Walupt,L46498-1,09/08/2008,Synedra sp.,Present,288,POINT (-121.46317 46.417022)
11677,Lewis,26.0,Walupt,L46498-1,09/08/2008,Tetraedon sp.,Present,288,POINT (-121.46317 46.417022)
11678,Lewis,26.0,Walupt,L46498-1,09/08/2008,Trachelomonas sp.,Present,288,POINT (-121.46317 46.417022)
11679,Lewis,26.0,Walupt,L46498-1,09/08/2008,Unicellular Green 1-3 microns,Present,288,POINT (-121.46317 46.417022)
11680,Lewis,26.0,Walupt,L46498-1,09/08/2008,Unidentified Diatom,Present,288,POINT (-121.46317 46.417022)
11681,Lewis,26.0,Walupt,L46498-1,09/08/2008,Woronichinia sp.,Present,288,POINT (-121.46317 46.417022)
11682,Lewis,26.0,Walupt,L46353-1,08/18/2008,Anabaena: trichome irregularly twisted,Present,288,POINT (-121.46317 46.417022)
11683,Lewis,26.0,Walupt,L46353-1,08/18/2008,Anacystis sp.,Present,288,POINT (-121.46317 46.417022)
11684,Lewis,26.0,Walupt,L46353-1,08/18/2008,Aulacoseira sp.,Present,288,POINT (-121.46317 46.417022)
11685,Lewis,26.0,Walupt,L46353-1,08/18/2008,Chroococcus sp.,Present,288,POINT (-121.46317 46.417022)
11686,Lewis,26.0,Walupt,L46353-1,08/18/2008,Closterium sp.,Present,288,POINT (-121.46317 46.417022)
11687,Lewis,26.0,Walupt,L46353-1,08/18/2008,Cocconeis sp.,Present,288,POINT (-121.46317 46.417022)
11688,Lewis,26.0,Walupt,L46353-1,08/18/2008,Cyclotella sp.,Present,288,POINT (-121.46317 46.417022)
11689,Lewis,26.0,Walupt,L46353-1,08/18/2008,Cymbella sp.,Present,288,POINT (-121.46317 46.417022)
11690,Lewis,26.0,Walupt,L46353-1,08/18/2008,Dinobryon sp.,Present,288,POINT (-121.46317 46.417022)
11691,Lewis,26.0,Walupt,L46353-1,08/18/2008,Eudorina sp.,Present,288,POINT (-121.46317 46.417022)
11692,Lewis,26.0,Walupt,L46353-1,08/18/2008,Fragilaria sp.,Present,288,POINT (-121.46317 46.417022)
11693,Lewis,26.0,Walupt,L46353-1,08/18/2008,Gomphonema sp.,Present,288,POINT (-121.46317 46.417022)
11694,Lewis,26.0,Walupt,L46353-1,08/18/2008,Mallomonas sp.,Present,288,POINT (-121.46317 46.417022)
11695,Lewis,26.0,Walupt,L46353-1,08/18/2008,Navicula sp.,Present,288,POINT (-121.46317 46.417022)
11696,Lewis,26.0,Walupt,L46353-1,08/18/2008,Oscillatoria sp.,Dominant,288,POINT (-121.46317 46.417022)
11697,Lewis,26.0,Walupt,L46353-1,08/18/2008,Pediastrum sp.,Present,288,POINT (-121.46317 46.417022)
11698,Lewis,26.0,Walupt,L46353-1,08/18/2008,Sphaerocystis sp.,Present,288,POINT (-121.46317 46.417022)
11699,Lewis,26.0,Walupt,L46353-1,08/18/2008,Spirogyra sp.,Present,288,POINT (-121.46317 46.417022)
11700,Lewis,26.0,Walupt,L46353-1,08/18/2008,Staurastrum sp.,Present,288,POINT (-121.46317 46.417022)
11701,Lewis,26.0,Walupt,L46353-1,08/18/2008,Stauroneis sp.,Present,288,POINT (-121.46317 46.417022)
11702,Lewis,26.0,Walupt,L46353-1,08/18/2008,Synedra sp.,Subdominant,288,POINT (-121.46317 46.417022)
11703,Lewis,26.0,Walupt,L46353-1,08/18/2008,Unidentified Diatom,Present,288,POINT (-121.46317 46.417022)
11704,Lewis,26.0,Walupt,L46246-1,08/04/2008,Anabaena: trichome irregularly twisted,Present,288,POINT (-121.46317 46.417022)
11705,Lewis,26.0,Walupt,L46246-1,08/04/2008,Asterionella,Present,288,POINT (-121.46317 46.417022)
11706,Lewis,26.0,Walupt,L46246-1,08/04/2008,Aulacoseira sp.,Present,288,POINT (-121.46317 46.417022)
11707,Lewis,26.0,Walupt,L46246-1,08/04/2008,Bulbochaete sp.,Present,288,POINT (-121.46317 46.417022)
11708,Lewis,26.0,Walupt,L46246-1,08/04/2008,Ceratium sp.,Present,288,POINT (-121.46317 46.417022)
11709,Lewis,26.0,Walupt,L46246-1,08/04/2008,Closterium sp.,Present,288,POINT (-121.46317 46.417022)
11710,Lewis,26.0,Walupt,L46246-1,08/04/2008,Crucigenia sp.,Present,288,POINT (-121.46317 46.417022)
11711,Lewis,26.0,Walupt,L46246-1,08/04/2008,Cyclotella sp.,Present,288,POINT (-121.46317 46.417022)
11712,Lewis,26.0,Walupt,L46246-1,08/04/2008,Dinobryon sp.,Present,288,POINT (-121.46317 46.417022)
11713,Lewis,26.0,Walupt,L46246-1,08/04/2008,Euglena sp.,Present,288,POINT (-121.46317 46.417022)
11714,Lewis,26.0,Walupt,L46246-1,08/04/2008,Haematococcus sp.,Present,288,POINT (-121.46317 46.417022)
11715,Lewis,26.0,Walupt,L46246-1,08/04/2008,Microcystis sp.,Present,288,POINT (-121.46317 46.417022)
11716,Lewis,26.0,Walupt,L46246-1,08/04/2008,Navicula sp.,Present,288,POINT (-121.46317 46.417022)
11717,Lewis,26.0,Walupt,L46246-1,08/04/2008,Nitzschia sp.,Present,288,POINT (-121.46317 46.417022)
11718,Lewis,26.0,Walupt,L46246-1,08/04/2008,Oscillatoria sp.,Dominant,288,POINT (-121.46317 46.417022)
11719,Lewis,26.0,Walupt,L46246-1,08/04/2008,Pediastrum sp.,Present,288,POINT (-121.46317 46.417022)
11720,Lewis,26.0,Walupt,L46246-1,08/04/2008,Phacus sp.,Subdominant,288,POINT (-121.46317 46.417022)
11721,Lewis,26.0,Walupt,L46246-1,08/04/2008,Pinnularia sp.,Present,288,POINT (-121.46317 46.417022)
11722,Lewis,26.0,Walupt,L46246-1,08/04/2008,Staurastrum sp.,Present,288,POINT (-121.46317 46.417022)
11723,Lewis,26.0,Walupt,L46246-1,08/04/2008,Stephanodiscus sp.,Present,288,POINT (-121.46317 46.417022)
11724,Lewis,26.0,Walupt,L46246-1,08/04/2008,Synedra sp.,Present,288,POINT (-121.46317 46.417022)
11725,Lewis,26.0,Walupt,L46246-1,08/04/2008,Trachelomonas sp.,Present,288,POINT (-121.46317 46.417022)
11726,Lewis,26.0,Walupt,L46246-1,08/04/2008,Unidentified Diatom,Present,288,POINT (-121.46317 46.417022)
11727,Lewis,26.0,Walupt,L46120-1,07/21/2008,Anabaena: trichome irregularly twisted,Present,288,POINT (-121.46317 46.417022)
