County,Site,LabSampleNum,WRIANumber,CollectDate,Parameter,Toxin Concentration (µg/L),MDL (µg/L),ExceedInd,ScumInd
King,Green Lake ,L56656-2,8,10/02/2012,Anatoxin-a,<MDL,0.019,No,Yes
King,Green Lake ,L56656-3,8,10/02/2012,Anatoxin-a,<MDL,0.019,No,Yes
King,Green Lake ,L56656-1,8,10/02/2012,Anatoxin-a,<MDL,0.019,No,Yes
King,Green Lake ,L56656-1,8,10/02/2012,Microcystin,0.169,0.050,No,Yes
King,Green Lake ,L56656-3,8,10/02/2012,Microcystin,128.000,0.050,Yes,Yes
King,Green Lake ,L56656-2,8,10/02/2012,Microcystin,0.177,0.050,No,Yes
King,Green Lake ,L56656-4,8,10/02/2012,Microcystin,419.000,0.050,Yes,Yes
King,Green Lake ,L56607-1,8,09/28/2012,Anatoxin-a,<MDL,0.019,No,Yes
King,Green Lake ,L56607-1,8,09/28/2012,Microcystin,34.400,0.050,Yes,Yes
King,Green Lake ,L55101-1,8,02/08/2012,Anatoxin-a,0.142,0.019,No,No
King,Green Lake ,L55101-1,8,02/08/2012,Microcystin,0.067,0.050,No,No
King,Green Lake ,L54755-1,8,12/06/2011,Anatoxin-a,<MDL,0.019,No,Yes
King,Green Lake ,L54755-1,8,12/06/2011,Microcystin,0.132,0.050,No,Yes
King,Green Lake ,L54412-1,8,10/12/2011,Anatoxin-a,<MDL,0.019,No,Yes
King,Green Lake ,L54412-1,8,10/12/2011,Microcystin,0.078,0.050,No,Yes
King,Green Lake ,L54389-1,8,10/07/2011,Anatoxin-a,0.085,0.019,No,Yes
King,Green Lake ,L54389-1,8,10/07/2011,Microcystin,9.190,0.050,Yes,Yes
King,Green Lake ,L53512-2,8,06/22/2011,Anatoxin-a,<MDL,0.019,No,Yes
King,Green Lake ,L53512-2,8,06/22/2011,Microcystin,1.800,0.050,No,Yes
King,Green Lake ,L52593-1,8,02/07/2011,Anatoxin-a,<MDL,0.019,No,Yes
King,Green Lake ,L52593-1,8,02/07/2011,Microcystin,5.770,0.050,No,Yes
King,Green Lake ,L52462-1,8,01/12/2011,Microcystin,<MDL,0.050,No,No
King,Green Lake ,L52411-1,8,01/01/2011,Anatoxin-a,<MDL,0.019,No,Yes
King,Green Lake ,L52411-1,8,01/01/2011,Microcystin,64.400,0.050,Yes,Yes
King,Green Lake ,L44319-1,8,10/13/2007,Microcystin,<MDL,0.050,No,No
King,Groveland Park Beach,L67867-10,8,08/28/2017,Anatoxin-a,<MDL,0.165,No,No
King,Groveland Park Beach,L67867-10,8,08/28/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L67867-9,8,08/21/2017,Anatoxin-a,<MDL,0.165,No,No
King,Groveland Park Beach,L67867-9,8,08/21/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L67867-8,8,08/14/2017,Anatoxin-a,<MDL,0.165,No,No
King,Groveland Park Beach,L67867-8,8,08/14/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L67867-7,8,08/07/2017,Anatoxin-a,<MDL,0.165,No,No
King,Groveland Park Beach,L67867-7,8,08/07/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L67867-6,8,07/31/2017,Anatoxin-a,<MDL,0.165,No,No
King,Groveland Park Beach,L67867-6,8,07/31/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L67867-5,8,07/24/2017,Anatoxin-a,<MDL,0.165,No,No
King,Groveland Park Beach,L67867-5,8,07/24/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L67867-4,8,07/17/2017,Anatoxin-a,<MDL,0.165,No,No
King,Groveland Park Beach,L67867-4,8,07/17/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L67867-3,8,07/10/2017,Anatoxin-a,<MDL,0.165,No,No
King,Groveland Park Beach,L67867-3,8,07/10/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L67867-2,8,07/05/2017,Anatoxin-a,<MDL,0.165,No,No
King,Groveland Park Beach,L67867-2,8,07/05/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L67867-1,8,06/26/2017,Microcystin,<MDL,0.150,No,No
King,Groveland Park Beach,L65373-10,8,08/29/2016,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L65373-10,8,08/29/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65373-11,8,08/29/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65373-9,8,08/22/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65373-8,8,08/15/2016,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L65373-8,8,08/15/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65373-7,8,08/08/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65373-6,8,08/01/2016,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L65373-6,8,08/01/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65373-5,8,07/25/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65373-4,8,07/18/2016,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L65373-4,8,07/18/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65373-3,8,07/11/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65373-2,8,07/05/2016,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L65373-2,8,07/05/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L65601-31,8,06/27/2016,Microcystin,0.210,0.200,No,No
King,Groveland Park Beach,L65373-1,8,06/27/2016,Microcystin,<MDL,0.200,No,No
King,Groveland Park Beach,L62985-11,8,08/31/2015,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L62985-11,8,08/31/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-10,8,08/24/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-9,8,08/17/2015,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L62985-9,8,08/17/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-8,8,08/10/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-7,8,08/03/2015,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L62985-7,8,08/03/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-6,8,07/27/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-5,8,07/20/2015,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L62985-5,8,07/20/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-4,8,07/13/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-3,8,07/06/2015,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L62985-3,8,07/06/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-2,8,06/29/2015,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L62985-1,8,06/22/2015,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L62985-1,8,06/22/2015,Microcystin,0.270,0.160,No,No
King,Groveland Park Beach,L60427-11,8,09/02/2014,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L60427-11,8,09/02/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L60427-10,8,08/25/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L60427-9,8,08/18/2014,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L60427-9,8,08/18/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L60427-8,8,08/11/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L60427-7,8,08/04/2014,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L60427-7,8,08/04/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L60427-6,8,07/28/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L60427-5,8,07/21/2014,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L60427-5,8,07/21/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L60427-4,8,07/14/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L60427-3,8,07/07/2014,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L60427-3,8,07/07/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L60427-2,8,06/30/2014,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L60427-2,8,06/30/2014,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-11,8,08/26/2013,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L58062-11,8,08/26/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-10,8,08/19/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-9,8,08/12/2013,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L58062-9,8,08/12/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-8,8,08/05/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-7,8,07/29/2013,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L58062-7,8,07/29/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-6,8,07/22/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-5,8,07/15/2013,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L58062-5,8,07/15/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-4,8,07/08/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-3,8,07/01/2013,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L58062-3,8,07/01/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-2,8,06/24/2013,Microcystin,<MDL,0.160,No,No
King,Groveland Park Beach,L58062-1,8,06/17/2013,Anatoxin-a,<MDL,0.010,No,No
King,Groveland Park Beach,L58062-1,8,06/17/2013,Microcystin,<MDL,0.050,No,No
King,Haller Lake,L68260-1,8,07/24/2017,Anatoxin-a,<MDL,0.010,No,No
King,Haller Lake,L68260-1,8,07/24/2017,Cylindrospermopsin,<MDL,0.100,No,No
King,Haller Lake,L68260-1,8,07/24/2017,Microcystin,<MDL,0.150,No,No
King,Haller Lake,L68260-1,8,07/24/2017,Saxitoxin,<MDL,0.020,No,No
King,Haller Lake,L68249-1,8,07/21/2017,Anatoxin-a,<MDL,0.010,No,No
King,Haller Lake,L68249-1,8,07/21/2017,Microcystin,<MDL,0.150,No,No
King,Haller Lake,L63331-1,8,07/24/2015,Anatoxin-a,0.022,0.010,No,No
King,Haller Lake,L63331-2,8,07/24/2015,Anatoxin-a,<MDL,0.010,No,No
King,Haller Lake,L63331-2,8,07/24/2015,Microcystin,0.185,0.160,No,No
King,Haller Lake,L63331-1,8,07/24/2015,Microcystin,<MDL,0.160,No,No
King,Haller Lake,L59305-2,8,12/03/2013,Microcystin,<MDL,0.160,No,No
King,Haller Lake,L59266-2,8,11/25/2013,microcystin,7.910,0.160,Yes,No
King,Haller Lake,L59251-3,8,11/19/2013,Microcystin,<MDL,0.160,No,No
King,Haller Lake,L59196-1,8,11/12/2013,microcystin,20.600,0.160,Yes,No
King,Haller Lake,L59154-2,8,11/05/2013,Microcystin,0.210,0.160,No,No
King,Haller Lake,L59073-1,8,10/29/2013,Microcystin,54.400,0.160,Yes,No
King,Haller Lake,L59022-2,8,10/22/2013,Microcystin,28.600,0.160,Yes,Yes
King,Haller Lake,L58978-1,8,10/15/2013,Microcystin,73.400,0.160,Yes,No
King,Haller Lake,L58908-3,8,10/07/2013,microcystin,0.552,0.160,No,Yes
King,Haller Lake,L58850-3,8,10/01/2013,Microcystin,9.790,0.160,Yes,No
King,Haller Lake,L58816-3,8,09/24/2013,Anatoxin-a,<MDL,0.010,No,No
King,Haller Lake,L58816-3,8,09/24/2013,Microcystin,33.100,0.160,Yes,No
King,Haller Lake,L58740-1,8,09/12/2013,Microcystin,6.490,0.160,Yes,Yes
King,Hicklin Lake,L68861-1,9,10/18/2017,Anatoxin-a,0.028,0.010,No,No
King,Hicklin Lake,L68861-1,9,10/18/2017,Microcystin,<MDL,0.150,No,No
King,Hicklin Lake,L68806-2,9,10/12/2017,Microcystin,0.840,0.150,No,No
King,Hicklin Lake,L68806-3,9,10/12/2017,Microcystin,<MDL,0.150,No,No
King,Hicklin Lake,L68767-1,9,10/05/2017,Anatoxin-a,<MDL,0.010,No,No
King,Hicklin Lake,L68767-1,9,10/05/2017,Microcystin,166.000,0.150,Yes,No
King,Hicklin Lake,L68580-1,9,09/07/2017,Anatoxin-a,<MDL,0.010,No,No
King,Hicklin Lake,L68580-1,9,09/07/2017,Microcystin,0.225,0.150,No,No
King,Hicklin Lake,L66261-7,9,09/27/2016,Microcystin,1.200,0.160,No,No
King,Hicklin Lake,L66155-1,9,09/13/2016,Microcystin,59.500,0.200,Yes,No
King,Hicklin Lake,L66103-1,9,09/06/2016,Microcystin,0.413,0.200,No,No
King,Hicklin Lake,L66091-1,9,09/01/2016,Microcystin,17.900,0.200,Yes,No
King,Hicklin Lake,L66010-1,9,08/22/2016,Microcystin,26.600,0.200,Yes,No
King,Hicklin Lake,L65990-10,9,08/16/2016,Anatoxin-a,<MDL,0.010,No,No
King,Hicklin Lake,L65990-10,9,08/16/2016,Microcystin,0.238,0.200,No,No
King,Hicklin Lake,L65952-2,9,08/10/2016,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L65952-2,9,08/10/2016,Microcystin,14.100,0.200,Yes,Yes
King,Hicklin Lake,L65906-1,9,08/04/2016,Anatoxin-a,<MDL,0.010,No,No
King,Hicklin Lake,L65906-1,9,08/04/2016,Microcystin,23.700,0.200,Yes,No
King,Hicklin Lake,L65273-1,9,04/20/2016,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L65273-1,9,04/20/2016,Microcystin,0.500,0.160,No,Yes
King,Hicklin Lake,L64238-1,9,11/17/2015,Microcystin,<MDL,0.160,No,No
King,Hicklin Lake,L64184-10,9,11/10/2015,Microcystin,21.100,0.160,Yes,No
King,Hicklin Lake,L64168-2,9,11/05/2015,Microcystin,0.567,0.160,No,No
King,Hicklin Lake,L64062-1,9,10/27/2015,Microcystin,46.800,0.160,Yes,Yes
King,Hicklin Lake,L64041-1,9,10/22/2015,Microcystin,13.100,0.160,Yes,No
King,Hicklin Lake,L63976-2,9,10/12/2015,Microcystin,159.000,0.160,Yes,Yes
King,Hicklin Lake,L63932-1,9,10/07/2015,Microcystin,194.000,0.160,Yes,Yes
King,Hicklin Lake,L63902-3,9,10/01/2015,Microcystin,203.000,0.160,Yes,No
King,Hicklin Lake,L63799-2,9,09/21/2015,Microcystin,8.570,0.160,Yes,Yes
King,Hicklin Lake,L63773-1,9,09/16/2015,Microcystin,264.000,0.160,Yes,Yes
King,Hicklin Lake,L63304-1,9,07/21/2015,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L63304-1,9,07/21/2015,Microcystin,0.298,0.160,No,Yes
King,Hicklin Lake,L63090-2,9,06/23/2015,Anatoxin-a,<MDL,0.010,No,No
King,Hicklin Lake,L63090-1,9,06/23/2015,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L63090-1,9,06/23/2015,Microcystin,1.200,0.160,No,Yes
King,Hicklin Lake,L63090-2,9,06/23/2015,Microcystin,3.260,0.160,No,No
King,Hicklin Lake,L61758-1,9,12/01/2014,Microcystin,15.100,0.160,Yes,Yes
King,Hicklin Lake,L61758-2,9,12/01/2014,Microcystin,0.186,0.160,No,Yes
King,Hicklin Lake,L61608-2,9,11/03/2014,Anatoxin-a,<MDL,0.010,No,No
King,Hicklin Lake,L61608-1,9,11/03/2014,Anatoxin-a,<MDL,0.010,No,No
King,Hicklin Lake,L61608-1,9,11/03/2014,Microcystin,6.970,0.160,Yes,No
King,Hicklin Lake,L61608-2,9,11/03/2014,Microcystin,0.450,0.160,No,No
King,Hicklin Lake,L61445-1,9,10/14/2014,microcystin,201.000,0.160,Yes,Yes
King,Hicklin Lake,L61445-2,9,10/14/2014,microcystin,96.600,0.160,Yes,Yes
King,Hicklin Lake,L61205-1,9,09/16/2014,microcystin,209.000,0.160,Yes,Yes
King,Hicklin Lake,L61205-2,9,09/16/2014,microcystin,45.800,0.160,Yes,No
King,Hicklin Lake,L61152-1,9,09/09/2014,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L61152-2,9,09/09/2014,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L61152-2,9,09/09/2014,microcystin,21.200,0.160,Yes,Yes
King,Hicklin Lake,L61152-1,9,09/09/2014,Microcystin,22.100,0.160,Yes,Yes
King,Hicklin Lake,L60988-1,9,08/19/2014,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L60988-2,9,08/19/2014,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L60988-2,9,08/19/2014,Microcystin,1.790,0.160,No,Yes
King,Hicklin Lake,L60988-1,9,08/19/2014,Microcystin,40.200,0.160,Yes,Yes
King,Hicklin Lake,L59251-1,9,11/19/2013,Microcystin,<MDL,0.160,No,No
King,Hicklin Lake,L59196-2,9,11/12/2013,Microcystin,1.350,0.160,No,No
King,Hicklin Lake,L59154-1,9,11/05/2013,Microcystin,9.560,0.160,Yes,No
King,Hicklin Lake,L59073-2,9,10/29/2013,Microcystin,150.000,0.160,Yes,No
King,Hicklin Lake,L59022-4,9,10/22/2013,Microcystin,20.200,0.160,Yes,Yes
King,Hicklin Lake,L58986-1,9,10/15/2013,microcystin,232.000,0.160,Yes,Yes
King,Hicklin Lake,L58908-4,9,10/07/2013,Microcystin,97.300,0.160,Yes,No
King,Hicklin Lake,L58850-4,9,10/01/2013,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L58850-4,9,10/01/2013,microcystin,92.800,0.160,Yes,Yes
King,Hicklin Lake,L58812-1,9,09/23/2013,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L58812-2,9,09/23/2013,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L58812-2,9,09/23/2013,Microcystin,2.200,0.160,No,Yes
King,Hicklin Lake,L58812-1,9,09/23/2013,Microcystin,34.600,0.160,Yes,Yes
King,Hicklin Lake,L58766-1,9,09/17/2013,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L58766-1,9,09/17/2013,Microcystin,41.600,0.160,Yes,Yes
King,Hicklin Lake,L58557-1,9,08/20/2013,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L58557-1,9,08/20/2013,Microcystin,<MDL,0.160,No,Yes
King,Hicklin Lake,L58382-1,9,07/24/2013,Anatoxin-a,<MDL,0.010,No,Yes
King,Hicklin Lake,L58382-1,9,07/24/2013,Microcystin,<MDL,0.160,No,Yes
King,Hicklin Lake,L56771-1,9,10/16/2012,Anatoxin-a,0.055,0.019,No,Yes
King,Hicklin Lake,L56771-1,9,10/16/2012,Microcystin,0.149,0.050,No,Yes
King,Hicklin Lake,L56682-1,9,10/05/2012,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L56682-1,9,10/05/2012,Microcystin,32.700,0.160,Yes,Yes
King,Hicklin Lake,L56543-1,9,09/19/2012,Anatoxin-a,<MDL,1.000,No,Yes
King,Hicklin Lake,L56543-1,9,09/19/2012,Microcystin,7.440,0.050,Yes,Yes
King,Hicklin Lake,L56331-1,9,08/15/2012,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L56331-1,9,08/15/2012,Microcystin,0.180,0.050,No,Yes
King,Hicklin Lake,L56126-1,9,07/17/2012,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L56126-1,9,07/17/2012,Microcystin,<MDL,0.050,No,Yes
King,Hicklin Lake,L54249-1,9,09/26/2011,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L54249-1,9,09/26/2011,Microcystin,<MDL,0.050,No,Yes
King,Hicklin Lake,L51996-1,9,10/20/2010,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L51996-1,9,10/20/2010,Microcystin,8.970,0.050,Yes,Yes
King,Hicklin Lake,L51678-1,9,09/13/2010,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L51678-1,9,09/13/2010,Microcystin,0.514,0.050,No,Yes
King,Hicklin Lake,L51598-1,9,08/26/2010,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L51598-1,9,08/26/2010,Microcystin,6.940,0.050,Yes,Yes
King,Hicklin Lake,L51490-1,9,08/10/2010,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L51490-1,9,08/10/2010,Microcystin,2.660,0.050,No,Yes
King,Hicklin Lake,L51272-1,9,07/14/2010,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L51272-1,9,07/14/2010,Microcystin,0.741,0.050,No,Yes
King,Hicklin Lake,L51101-1,9,06/22/2010,Anatoxin-a,<MDL,0.019,No,Yes
King,Hicklin Lake,L51101-1,9,06/22/2010,Microcystin,0.330,0.050,No,Yes
King,Hicklin Lake,L51025-2,9,06/08/2010,Anatoxin-a,<MDL,0.047,No,No
King,Hicklin Lake,L51025-1,9,06/08/2010,Anatoxin-a,<MDL,0.047,No,No
King,Hicklin Lake,L51025-1,9,06/08/2010,Microcystin,0.896,0.050,No,No
King,Hicklin Lake,L51025-2,9,06/08/2010,Microcystin,0.851,0.050,No,No
King,Hicklin Lake,L49649-1,9,11/16/2009,Microcystin,0.220,0.050,No,No
King,Hicklin Lake,L49577-1,9,11/03/2009,Microcystin,0.327,0.050,No,No
King,Hicklin Lake,L49362-1,9,10/13/2009,Anatoxin-a,<MDL,0.038,No,No
King,Hicklin Lake,L49362-1,9,10/13/2009,Microcystin,182.000,0.050,Yes,No
King,Hicklin Lake,L49229-1,9,09/30/2009,Anatoxin-a,<MDL,0.038,No,No
King,Hicklin Lake,L49229-1,9,09/30/2009,Microcystin,324.000,0.050,Yes,No
King,Hicklin Lake,L49046-1,9,09/10/2009,Microcystin,21.600,0.050,Yes,No
King,Hicklin Lake,L48970-1,9,09/01/2009,Microcystin,19.300,0.050,Yes,No
King,Hicklin Lake,L48912-1,9,08/20/2009,Anatoxin-a,<MDL,0.038,No,No
King,Hicklin Lake,L48912-1,9,08/20/2009,Microcystin,8.050,0.050,Yes,No
King,Hicklin Lake,L48645-1,9,07/22/2009,Anatoxin-a,<MDL,0.038,No,No
King,Hicklin Lake,L48645-1,9,07/22/2009,Microcystin,0.072,0.050,No,No
King,Hicklin Lake,L46339-1,9,08/18/2008,Microcystin,4.160,0.050,No,No
King,Hicklin Lake,L46239-1,9,08/04/2008,Microcystin,0.921,0.050,No,No
King,Hicklin Lake,L43681-1,9,08/27/2007,Microcystin,0.734,0.050,No,No
King,Hicklin Lake,L43624-1,9,08/21/2007,Microcystin,2.080,0.050,No,No
King,Hicklin Lake,L43536-1,9,08/14/2007,Microcystin,1.920,0.050,No,No
King,Hicklin Lake,L43526-1,9,08/07/2007,Microcystin,2.340,0.050,No,No
King,I-90 Pond,L53677-1,,07/13/2011,Anatoxin-a,<MDL,0.019,No,Yes
King,I-90 Pond,L53677-1,,07/13/2011,Microcystin,0.053,0.050,No,Yes
King,Lake Jeane,L68895-2,10,10/23/2017,Microcystin,<MDL,0.150,No,No
King,Lake Jeane,L68603-1,10,09/11/2017,Anatoxin-a,<MDL,0.010,No,Yes
King,Lake Jeane,L68603-1,10,09/11/2017,Microcystin,1170.000,0.150,Yes,Yes
King,Lake Jeane,L68320-2,10,08/01/2017,Anatoxin-a,<MDL,0.010,No,No
King,Lake Jeane,L68320-2,10,08/01/2017,Microcystin,1.450,0.150,No,No
King,Lake Jeane,L66291-1,10,09/28/2016,Anatoxin-a,<MDL,0.010,No,Yes
King,Lake Jeane,L66291-1,10,09/28/2016,Microcystin,<MDL,0.160,No,Yes
King,Lake Jeane,L66233-3,10,09/21/2016,Anatoxin-a,<MDL,0.010,No,No
King,Lake Jeane,L66233-3,10,09/21/2016,Microcystin,0.300,0.160,No,No
King,Lake Jeane,L66172-2,10,09/14/2016,Anatoxin-a,<MDL,0.010,No,No
King,Lake Jeane,L66172-2,10,09/14/2016,Microcystin,<MDL,0.160,No,No
King,Lake Jeane,L66135-2,10,09/07/2016,Anatoxin-a,<MDL,0.010,No,No
King,Lake Jeane,L66135-2,10,09/07/2016,Microcystin,0.760,0.200,No,No
King,Lake Jeane,L66091-3,10,08/31/2016,Anatoxin-a,<MDL,0.010,No,No
King,Lake Jeane,L66091-3,10,08/31/2016,Microcystin,0.210,0.200,No,No
King,Lake Jeane,L66036-1,10,08/24/2016,Anatoxin-a,<MDL,0.010,No,No
King,Lake Jeane,L66036-1,10,08/24/2016,Microcystin,<MDL,0.200,No,No
King,Lake Jeane,L65998-1,10,08/17/2016,Anatoxin-a,<MDL,0.010,No,No
King,Lake Jeane,L65998-1,10,08/17/2016,Cylindrospermopsin,<MDL,0.100,No,No
King,Lake Jeane,L65998-1,10,08/17/2016,Microcystin,0.810,0.200,No,No
King,Lake Jeane,L65998-1,10,08/17/2016,Saxitoxin,<MDL,0.020,No,No
King,Lake Jeane,L65954-1,10,08/10/2016,Anatoxin-a,<MDL,0.010,No,No
King,Lake Jeane,L65954-1,10,08/10/2016,Microcystin,<MDL,0.200,No,No
King,Lake Jeane,L65901-7,10,08/04/2016,Anatoxin-a,<MDL,0.010,No,Yes
King,Lake Jeane,L65901-7,10,08/04/2016,Microcystin,0.265,0.200,No,Yes
King,Lake Jeane,L65754-6,10,07/12/2016,Anatoxin-a,<MDL,0.010,No,Yes
King,Lake Jeane,L65754-6,10,07/12/2016,Microcystin,0.461,0.200,No,Yes
King,Lake Jeane,L65596-1,10,06/12/2016,Anatoxin-a,<MDL,0.010,No,Yes
King,Lake Jeane,L65596-1,10,06/12/2016,Microcystin,0.218,0.200,No,Yes
King,Lake Jeane,L65543-1,10,06/05/2016,Anatoxin-a,<MDL,0.010,No,Yes
King,Lake Jeane,L65543-1,10,06/05/2016,Microcystin,0.282,0.200,No,Yes
King,Lake Jeane,L64184-11,10,11/08/2015,Microcystin,0.226,0.160,No,Yes
King,Lake Jeane,L64050-1,10,10/23/2015,Microcystin,2180.000,0.160,Yes,Yes
King,Lake Jeane,L63909-2,10,10/05/2015,Microcystin,196.000,0.160,Yes,Yes
King,Lake Jeane,L63909-3,10,10/05/2015,Microcystin,0.190,0.160,No,No
King,Lake Jeane,L63907-1,10,10/02/2015,Microcystin,2.650,0.160,No,Yes
King,Lake Jeane,L63823-9,10,09/21/2015,Microcystin,363.000,0.160,Yes,Yes
King,Lake Jeane,L63778-4,10,09/17/2015,Microcystin,0.464,0.160,No,No
King,Lake Jeane,L63747-2,10,09/10/2015,Microcystin,2073.000,0.160,Yes,No
King,Lake Jeane,L63667-1,10,09/01/2015,Anatoxin-a,<MDL,0.010,No,Yes
King,Lake Jeane,L63667-1,10,09/01/2015,Microcystin,6.900,0.160,Yes,Yes
King,Lake Jeane,L63578-1,10,08/23/2015,Microcystin,51.900,0.160,Yes,No
